,lon,lat,alt,L,B,MLT,losscone1,losscone2,pitch,SAA,att,counts
2003-11-01 01:39:52.760,34.587,-41.225,507.072,2.401,0.252,3.182,68.491,68.491,91.275,1,0,4480.0
2003-11-01 01:39:54.020,34.602,-41.147,507.103,2.396,0.252,3.186,68.498,68.498,91.366,1,0,4224.0
2003-11-01 01:39:55.780,34.623,-41.037,507.147,2.39,0.251,3.192,68.507,68.507,91.494,1,0,4224.0
2003-11-05 00:12:46.400,50.031,-32.91,520.414,1.937,0.284,2.923,66.136,66.136,87.399,0,0,912.0
2003-11-05 00:12:46.640,50.033,-32.895,520.419,1.936,0.284,2.923,66.136,66.136,87.402,0,0,1008.0
2003-11-05 00:12:46.880,50.035,-32.88,520.425,1.936,0.284,2.924,66.135,66.135,87.404,0,0,912.0
2003-11-05 07:59:28.560,-73.798,-54.632,512.706,1.934,0.28,3.821,63.941,63.941,138.788,0,0,3264.0
2003-11-06 09:36:01.640,-82.174,35.832,542.18,2.372,0.401,4.794,62.896,76.33,25.173,0,0,244.0
2003-11-08 00:40:13.340,36.769,-33.155,527.718,1.943,0.246,2.54,68.259,68.259,92.395,1,0,528.0
2003-11-08 00:40:13.560,36.771,-33.141,527.722,1.942,0.246,2.541,68.258,68.258,92.398,1,0,784.0
2003-11-08 00:40:13.780,36.773,-33.128,527.726,1.942,0.246,2.541,68.258,68.258,92.401,1,0,816.0
2003-11-08 00:40:14.200,36.777,-33.101,527.733,1.94,0.246,2.542,68.258,68.258,92.407,1,0,720.0
2003-11-08 00:40:14.400,36.779,-33.089,527.737,1.94,0.246,2.543,68.258,68.258,92.41,1,0,504.0
2003-11-08 00:40:14.620,36.781,-33.075,527.741,1.939,0.246,2.543,68.258,68.258,92.413,1,0,392.0
2003-11-08 00:40:14.820,36.782,-33.063,527.745,1.939,0.246,2.544,68.258,68.258,92.416,1,0,312.0
2003-11-08 00:40:16.260,36.795,-32.974,527.771,1.934,0.246,2.548,68.257,68.257,92.437,1,0,228.0
2003-11-08 00:40:19.580,36.824,-32.768,527.832,1.925,0.246,2.556,68.255,68.255,92.51,1,0,312.0
2003-11-08 00:40:20.000,36.828,-32.742,527.84,1.924,0.246,2.558,68.255,68.255,92.523,1,0,504.0
2003-11-08 00:40:20.220,36.83,-32.728,527.844,1.923,0.246,2.558,68.255,68.255,92.53,1,0,488.0
2003-11-08 00:40:20.420,36.832,-32.716,527.847,1.922,0.246,2.559,68.255,68.255,92.536,1,0,592.0
2003-11-08 00:40:20.620,36.833,-32.703,527.851,1.922,0.246,2.559,68.254,68.254,92.542,1,0,488.0
2003-11-08 00:40:20.800,36.835,-32.692,527.854,1.921,0.246,2.56,68.254,68.254,92.548,1,0,392.0
2003-11-13 06:35:22.960,-68.693,-52.834,533.968,1.859,0.261,2.562,63.631,63.631,99.977,0,0,6272.0
2003-11-13 06:35:23.020,-68.692,-52.831,533.969,1.859,0.261,2.563,63.631,63.631,99.954,0,0,6784.0
2003-11-13 06:35:23.780,-68.676,-52.784,533.985,1.856,0.261,2.563,63.634,63.634,99.652,0,0,7808.0
2003-11-13 06:35:23.980,-68.672,-52.772,533.989,1.856,0.261,2.563,63.635,63.635,99.572,0,0,8064.0
2003-11-13 06:35:24.160,-68.668,-52.761,533.993,1.855,0.261,2.563,63.636,63.636,99.501,0,0,8064.0
2003-11-13 06:35:24.540,-68.661,-52.738,534.001,1.853,0.261,2.564,63.637,63.637,99.35,0,0,8064.0
2003-11-13 06:35:24.720,-68.657,-52.727,534.005,1.853,0.261,2.564,63.638,63.638,99.278,0,0,8064.0
2003-11-14 23:36:33.900,37.058,-37.751,540.944,2.199,0.25,1.307,67.576,67.576,88.605,1,1,1568.0
2003-11-14 23:36:34.460,37.064,-37.717,540.948,2.197,0.25,1.308,67.578,67.578,88.576,1,1,1504.0
2003-11-20 18:12:45.580,106.181,-36.444,548.529,2.475,0.456,1.132,63.213,63.213,129.19,0,1,1696.0
2003-11-20 18:12:45.880,106.184,-36.426,548.526,2.472,0.456,1.133,63.212,63.212,129.165,0,1,1184.0
2003-11-20 18:12:45.920,106.184,-36.423,548.526,2.472,0.456,1.133,63.212,63.212,129.161,0,1,1376.0
2003-11-20 18:12:46.240,106.188,-36.404,548.523,2.47,0.456,1.133,63.211,63.211,129.134,0,1,976.0
2003-11-20 18:12:46.640,106.191,-36.379,548.519,2.467,0.456,1.134,63.21,63.21,129.1,0,1,440.0
2003-11-20 18:12:47.120,106.196,-36.349,548.515,2.463,0.456,1.135,63.209,63.209,129.058,0,1,1056.0
2003-11-20 18:12:47.440,106.199,-36.33,548.512,2.461,0.456,1.136,63.208,63.208,129.031,0,1,3520.0
2003-11-20 18:12:47.700,106.202,-36.314,548.509,2.459,0.456,1.136,63.207,63.207,129.008,0,1,2112.0
2003-11-20 18:12:47.900,106.204,-36.301,548.508,2.458,0.456,1.137,63.207,63.207,128.991,0,1,1504.0
2003-11-20 18:12:48.220,106.207,-36.282,548.505,2.455,0.456,1.137,63.206,63.206,128.964,0,1,1184.0
2003-11-20 18:12:48.320,106.208,-36.275,548.504,2.455,0.456,1.137,63.206,63.206,128.955,0,1,1504.0
2003-11-20 18:12:48.960,106.214,-36.236,548.498,2.45,0.456,1.139,63.204,63.204,128.9,0,1,2240.0
2003-11-20 18:12:49.160,106.216,-36.224,548.496,2.448,0.456,1.139,63.203,63.203,128.883,0,1,2496.0
2003-11-20 18:12:49.640,106.221,-36.194,548.491,2.445,0.456,1.14,63.202,63.202,128.841,0,1,1248.0
2003-11-20 18:12:49.920,106.224,-36.177,548.489,2.443,0.456,1.14,63.201,63.201,128.817,0,1,2112.0
2003-11-20 18:12:50.140,106.226,-36.163,548.487,2.441,0.456,1.141,63.201,63.201,128.798,0,1,1824.0
2003-11-20 18:12:50.400,106.228,-36.147,548.484,2.439,0.455,1.141,63.2,63.2,128.776,0,1,880.0
2003-11-20 18:12:51.820,106.242,-36.06,548.471,2.429,0.455,1.144,63.196,63.196,128.653,0,1,752.0
2003-11-20 18:12:51.960,106.244,-36.051,548.47,2.428,0.455,1.144,63.196,63.196,128.641,0,1,688.0
2003-11-20 18:12:52.800,106.252,-35.999,548.462,2.422,0.455,1.146,63.193,63.193,128.569,0,1,720.0
2003-11-20 18:13:12.560,106.439,-34.782,548.267,2.295,0.452,1.181,63.135,63.135,126.898,0,1,328.0
2003-11-20 18:35:27.720,116.062,47.989,516.347,1.872,0.448,2.471,63.444,63.613,60.165,0,1,114.0
2003-11-20 18:37:09.740,118.028,54.273,512.904,2.374,0.464,2.636,64.045,64.045,59.389,0,0,848.0
2003-11-20 18:37:11.820,118.076,54.401,512.831,2.387,0.464,2.64,64.058,64.058,58.854,0,0,1184.0
2003-11-20 18:37:12.540,118.093,54.445,512.806,2.39,0.464,2.641,64.062,64.062,58.674,0,0,1440.0
2003-11-20 18:37:12.600,118.094,54.448,512.804,2.391,0.464,2.641,64.062,64.062,58.659,0,0,1376.0
2003-11-20 18:37:13.520,118.115,54.505,512.772,2.395,0.464,2.643,64.068,64.068,58.429,0,0,1504.0
2003-11-20 18:37:13.640,118.118,54.512,512.768,2.396,0.464,2.643,64.069,64.069,58.399,0,0,1696.0
2003-11-20 18:37:13.920,118.125,54.529,512.758,2.397,0.464,2.644,64.07,64.07,58.329,0,0,1952.0
2003-11-20 18:37:14.260,118.133,54.55,512.746,2.399,0.464,2.644,64.072,64.072,58.244,0,0,1824.0
2003-11-20 18:37:20.500,118.279,54.933,512.528,2.437,0.465,2.655,64.109,64.109,56.668,0,0,1184.0
2003-11-20 18:37:20.880,118.288,54.956,512.514,2.44,0.465,2.656,64.112,64.112,56.571,0,0,912.0
2003-11-20 18:37:25.040,118.387,55.211,512.368,2.469,0.465,2.663,64.136,64.136,55.53,0,0,528.0
2003-11-20 18:37:27.440,118.445,55.358,512.283,2.486,0.466,2.667,64.151,64.151,54.942,0,0,528.0
2003-11-20 19:46:56.480,82.229,-37.604,548.777,2.48,0.403,0.625,63.545,63.545,127.218,0,1,244.0
2003-11-20 19:47:07.380,82.339,-36.933,548.683,2.41,0.402,0.655,63.516,63.516,126.191,0,1,360.0
2003-11-20 19:47:07.780,82.343,-36.908,548.679,2.408,0.402,0.656,63.515,63.515,126.152,0,1,392.0
2003-11-20 19:47:10.840,82.374,-36.72,548.652,2.392,0.402,0.664,63.506,63.506,125.854,0,1,328.0
2003-11-20 19:47:11.780,82.383,-36.662,548.644,2.386,0.402,0.667,63.504,63.504,125.77,0,1,424.0
2003-11-20 19:47:12.840,82.394,-36.596,548.634,2.38,0.402,0.67,63.501,63.501,125.677,0,1,392.0
2003-11-20 19:47:13.940,82.405,-36.529,548.624,2.372,0.402,0.673,63.498,63.498,125.581,0,1,424.0
2003-11-20 19:47:14.860,82.414,-36.472,548.615,2.366,0.402,0.675,63.495,63.495,125.501,0,1,408.0
2003-11-20 19:47:16.880,82.434,-36.348,548.596,2.353,0.401,0.681,63.489,63.489,125.324,0,1,560.0
2003-11-20 19:47:16.920,82.434,-36.345,548.596,2.353,0.401,0.681,63.489,63.489,125.321,0,1,592.0
2003-11-20 19:47:17.220,82.437,-36.327,548.593,2.351,0.401,0.681,63.488,63.488,125.293,0,1,688.0
2003-11-20 19:47:17.500,82.44,-36.31,548.59,2.349,0.401,0.682,63.488,63.488,125.268,0,1,656.0
2003-11-20 19:48:45.640,83.227,-30.875,547.593,1.915,0.393,0.892,63.185,63.185,116.815,0,1,392.0
2003-11-20 19:48:45.960,83.229,-30.855,547.589,1.914,0.393,0.892,63.183,63.183,116.783,0,1,408.0
2003-11-20 19:48:47.020,83.238,-30.79,547.575,1.909,0.393,0.894,63.179,63.179,116.678,0,1,156.0
2003-11-20 20:09:47.340,92.139,47.365,516.527,1.879,0.448,2.328,63.599,66.223,66.389,0,0,1888.0
2003-11-20 20:09:49.920,92.18,47.525,516.443,1.892,0.448,2.332,63.612,66.22,66.59,0,0,528.0
2003-11-20 20:10:03.160,92.395,48.343,516.009,1.949,0.451,2.356,63.682,66.223,67.622,0,0,1440.0
2003-11-20 20:10:24.860,92.768,49.682,515.292,2.044,0.455,2.395,63.796,66.191,69.305,0,0,4224.0
2003-11-20 20:10:28.420,92.831,49.901,515.174,2.058,0.456,2.402,63.814,66.191,69.58,0,0,3264.0
2003-11-20 20:10:38.840,93.022,50.544,514.825,2.11,0.458,2.422,63.868,66.16,70.383,0,0,1440.0
2003-11-20 20:11:11.120,93.654,52.532,513.73,2.281,0.463,2.486,64.033,66.014,72.849,0,0,1504.0
2003-11-20 20:11:12.920,93.691,52.642,513.668,2.292,0.463,2.489,64.042,66.004,72.985,0,0,1824.0
2003-11-20 20:11:15.940,93.754,52.828,513.564,2.312,0.464,2.495,64.057,65.986,73.214,0,0,1696.0
2003-11-20 20:11:16.000,93.755,52.832,513.562,2.312,0.464,2.496,64.058,65.986,73.219,0,0,1760.0
2003-11-20 20:11:16.440,93.765,52.859,513.547,2.315,0.464,2.497,64.06,65.984,73.252,0,0,2112.0
2003-11-20 20:11:17.260,93.782,52.909,513.519,2.32,0.464,2.498,64.064,65.979,73.314,0,0,1888.0
2003-11-20 20:11:17.820,93.794,52.944,513.5,2.322,0.464,2.499,64.067,65.977,73.356,0,0,1504.0
2003-11-20 20:11:23.420,93.913,53.288,513.306,2.351,0.465,2.511,64.095,65.956,73.734,0,0,1184.0
2003-11-20 20:11:24.080,93.927,53.329,513.284,2.355,0.465,2.512,64.099,65.949,73.713,0,0,1248.0
2003-11-20 20:11:28.340,94.02,53.59,513.136,2.383,0.465,2.521,64.12,65.908,73.579,0,0,976.0
2003-11-20 20:11:28.760,94.029,53.616,513.121,2.386,0.465,2.522,64.122,65.904,73.566,0,0,944.0
2003-11-20 20:11:34.780,94.163,53.986,512.912,2.417,0.466,2.535,64.153,65.868,73.984,0,0,880.0
2003-11-20 20:11:34.800,94.163,53.987,512.911,2.417,0.466,2.535,64.153,65.868,73.986,0,0,1056.0
2003-11-20 20:11:35.040,94.168,54.002,512.903,2.419,0.466,2.536,64.154,65.866,74.003,0,0,1056.0
2003-11-20 20:11:35.840,94.187,54.051,512.875,2.424,0.466,2.538,64.158,65.86,74.062,0,0,1760.0
2003-11-20 20:11:37.340,94.221,54.143,512.822,2.435,0.467,2.541,64.166,65.847,74.172,0,0,1120.0
2003-11-20 20:11:37.880,94.233,54.176,512.804,2.438,0.467,2.542,64.169,65.843,74.212,0,0,1248.0
2003-11-20 20:11:38.220,94.24,54.197,512.792,2.441,0.467,2.543,64.171,65.84,74.237,0,0,1248.0
2003-11-20 20:11:39.060,94.26,54.249,512.763,2.446,0.467,2.544,64.175,65.833,74.299,0,0,1696.0
2003-11-20 20:11:39.140,94.261,54.254,512.76,2.447,0.467,2.545,64.175,65.832,74.305,0,0,2112.0
2003-11-20 20:11:40.280,94.287,54.324,512.72,2.455,0.467,2.547,64.181,65.822,74.388,0,0,2240.0
2003-11-20 20:11:40.640,94.295,54.346,512.708,2.457,0.467,2.548,64.183,65.819,74.415,0,0,1952.0
2003-11-20 20:11:40.700,94.297,54.349,512.705,2.458,0.467,2.548,64.183,65.819,74.419,0,0,1888.0
2003-11-20 20:11:41.120,94.306,54.375,512.691,2.461,0.467,2.549,64.185,65.815,74.45,0,0,1504.0
2003-11-20 20:11:41.360,94.312,54.39,512.682,2.462,0.467,2.549,64.187,65.813,74.468,0,0,1376.0
2003-11-20 20:11:42.000,94.327,54.429,512.66,2.467,0.467,2.551,64.19,65.808,74.515,0,0,1952.0
2003-11-20 20:11:42.740,94.344,54.474,512.634,2.472,0.467,2.552,64.194,65.802,74.569,0,0,1760.0
2003-11-20 20:11:43.100,94.352,54.497,512.622,2.475,0.467,2.553,64.195,65.799,74.595,0,0,1696.0
2003-11-20 20:59:30.240,-95.937,-58.031,503.691,2.228,0.341,15.509,63.857,63.857,143.523,0,0,280.0
2003-11-20 21:45:26.540,69.603,51.651,514.034,2.273,0.438,2.373,64.612,71.286,76.718,0,1,156.0
2003-11-20 22:09:00.120,-133.285,36.707,452.893,1.813,0.381,12.871,65.811,65.811,59.856,0,0,592.0
2003-11-20 22:56:42.500,35.16,-34.738,548.407,2.031,0.242,0.587,67.969,67.969,80.587,1,1,848.0
2003-11-20 22:56:49.080,35.22,-34.332,548.334,2.011,0.242,0.605,67.98,67.98,80.23,1,1,1376.0
2003-11-20 22:56:52.960,35.256,-34.093,548.29,1.999,0.242,0.615,67.986,67.986,79.87,1,1,848.0
2003-11-20 22:57:07.100,35.382,-33.221,548.125,1.95,0.242,0.653,67.996,67.996,79.4,1,1,1184.0
2003-11-20 22:57:08.260,35.392,-33.15,548.111,1.947,0.242,0.656,67.997,67.997,79.354,1,1,1888.0
2003-11-20 22:57:08.340,35.393,-33.145,548.11,1.946,0.242,0.656,67.997,67.997,79.351,1,1,1952.0
2003-11-20 22:57:09.220,35.4,-33.091,548.1,1.944,0.242,0.658,67.997,67.997,79.317,1,1,2624.0
2003-11-20 22:57:09.300,35.401,-33.086,548.099,1.944,0.242,0.658,67.997,67.997,79.313,1,1,2496.0
2003-11-20 22:57:10.380,35.41,-33.019,548.086,1.941,0.242,0.661,67.997,67.997,79.271,1,1,1760.0
2003-11-20 22:57:13.040,35.434,-32.855,548.053,1.933,0.242,0.668,67.997,67.997,79.19,1,1,912.0
2003-11-20 22:57:15.400,35.454,-32.709,548.024,1.926,0.242,0.674,67.997,67.997,79.124,1,1,376.0
2003-11-20 22:57:16.660,35.465,-32.632,548.009,1.922,0.242,0.677,67.996,67.996,79.089,1,1,656.0
2003-11-20 22:57:17.640,35.473,-32.571,547.997,1.92,0.242,0.68,67.996,67.996,79.018,1,1,944.0
2003-11-20 22:57:18.540,35.481,-32.516,547.985,1.917,0.242,0.682,67.996,67.996,78.93,1,1,1184.0
2003-11-20 22:57:18.640,35.482,-32.51,547.984,1.917,0.242,0.682,67.996,67.996,78.921,1,1,1248.0
2003-11-20 22:57:19.480,35.489,-32.458,547.974,1.914,0.242,0.685,67.995,67.995,78.839,1,1,944.0
2003-11-20 22:57:21.880,35.51,-32.31,547.943,1.908,0.242,0.691,67.994,67.994,78.607,1,1,2368.0
2003-11-20 22:57:22.120,35.512,-32.295,547.94,1.907,0.242,0.691,67.994,67.994,78.583,1,1,2752.0
2003-11-20 22:57:25.620,35.541,-32.079,547.896,1.897,0.242,0.7,67.991,67.991,78.384,1,1,4480.0
2003-11-20 22:57:26.620,35.55,-32.017,547.883,1.894,0.242,0.703,67.99,67.99,78.34,1,1,4480.0
2003-11-20 22:58:07.280,35.88,-29.508,547.329,1.778,0.242,0.801,67.896,67.896,76.195,1,1,3392.0
2003-11-21 06:42:13.840,-90.905,-60.203,548.834,2.374,0.334,1.85,62.583,62.583,148.433,0,0,1008.0
2003-11-21 08:42:53.580,-100.113,36.764,520.606,2.297,0.41,2.348,63.578,68.02,61.625,0,1,3008.0
2003-11-21 08:42:59.120,-100.057,37.108,520.437,2.324,0.411,2.35,63.604,67.995,61.897,0,1,3648.0
2003-11-21 08:43:10.620,-99.938,37.822,520.084,2.395,0.414,2.355,63.656,67.92,62.287,0,1,2880.0
2003-11-21 09:53:07.200,-135.421,-53.313,550.084,2.462,0.4,2.67,62.862,62.862,148.01,0,0,488.0
2003-11-21 10:17:40.600,-123.697,37.841,519.894,2.019,0.389,2.127,63.739,63.739,74.437,0,1,1056.0
2003-11-21 10:17:50.540,-123.591,38.458,519.587,2.064,0.392,2.123,63.777,63.777,75.759,0,1,1440.0
2003-11-21 10:17:51.040,-123.586,38.489,519.572,2.066,0.392,2.123,63.779,63.779,75.818,0,1,1760.0
2003-11-21 10:17:52.840,-123.567,38.601,519.516,2.073,0.392,2.122,63.786,63.786,76.031,0,1,2112.0
2003-11-21 10:17:53.180,-123.563,38.622,519.505,2.074,0.392,2.122,63.787,63.787,76.071,0,1,2016.0
2003-11-21 10:17:53.200,-123.563,38.623,519.505,2.075,0.392,2.122,63.787,63.787,76.074,0,1,2112.0
2003-11-21 10:17:53.780,-123.556,38.659,519.487,2.077,0.393,2.121,63.789,63.789,76.142,0,1,2016.0
2003-11-21 10:17:54.500,-123.549,38.704,519.465,2.08,0.393,2.121,63.792,63.792,76.231,0,1,2112.0
2003-11-21 10:17:59.000,-123.5,38.983,519.325,2.104,0.394,2.119,63.809,63.809,76.792,0,1,2368.0
2003-11-21 10:17:59.120,-123.499,38.99,519.321,2.105,0.394,2.119,63.81,63.81,76.807,0,1,2496.0
2003-11-21 11:05:30.280,45.191,-41.51,485.919,2.479,0.284,13.611,67.462,67.462,89.44,0,0,2880.0
2003-11-21 13:04:43.500,179.695,-43.716,550.123,2.489,0.437,2.44,63.401,71.284,139.974,0,0,118.0
2003-11-21 13:04:48.100,179.755,-43.433,550.099,2.464,0.436,2.436,63.39,71.337,139.601,0,0,156.0
2003-11-21 16:40:23.560,145.816,55.442,509.676,2.434,0.433,2.492,64.759,64.759,60.127,0,0,312.0
2003-11-22 14:42:50.340,172.509,53.732,508.241,2.376,0.401,2.126,65.351,65.351,90.597,0,1,236.0
2003-11-22 14:42:50.440,172.511,53.738,508.237,2.377,0.401,2.126,65.351,65.351,90.604,0,1,252.0
2003-11-22 22:09:36.800,41.1,-41.806,551.22,2.49,0.266,23.931,66.251,66.251,85.29,0,1,1056.0
2003-11-22 22:09:37.500,41.109,-41.763,551.212,2.487,0.266,23.934,66.254,66.254,85.256,0,1,784.0
2003-11-23 10:19:50.500,52.201,-40.479,489.027,2.451,0.306,13.346,66.654,66.654,89.9,0,0,2624.0
2003-11-23 10:19:51.620,52.214,-40.549,489.109,2.457,0.306,13.344,66.649,66.649,90.012,0,0,1824.0
2003-11-23 10:19:52.460,52.224,-40.602,489.171,2.462,0.306,13.343,66.645,66.645,90.096,0,0,2016.0
2003-11-23 10:19:52.720,52.227,-40.618,489.19,2.464,0.306,13.343,66.644,66.644,90.122,0,0,1696.0
2003-11-23 10:19:53.360,52.235,-40.658,489.237,2.468,0.307,13.342,66.641,66.641,90.187,0,0,1376.0
2003-11-23 10:19:54.400,52.247,-40.723,489.313,2.474,0.307,13.341,66.637,66.637,90.291,0,0,1440.0
2003-11-23 10:19:54.520,52.249,-40.731,489.322,2.475,0.307,13.341,66.636,66.636,90.303,0,0,1440.0
2003-11-24 21:24:23.900,48.569,-40.664,551.546,2.457,0.287,23.696,65.328,65.328,86.937,0,1,296.0
2003-11-26 22:16:20.780,33.808,-29.374,546.472,1.776,0.238,23.948,68.222,68.222,85.235,1,1,784.0
2003-11-26 22:16:21.820,33.816,-29.31,546.439,1.773,0.238,23.95,68.218,68.218,85.209,1,1,784.0
2003-11-27 21:50:32.040,35.902,-39.851,551.717,2.33,0.249,23.336,67.288,67.288,90.627,1,1,440.0
2003-11-27 21:51:42.420,36.629,-35.521,549.653,2.069,0.246,23.545,67.617,67.617,88.408,1,1,912.0
2003-11-27 21:51:42.640,36.631,-35.507,549.646,2.068,0.246,23.546,67.617,67.617,88.4,1,1,1008.0
2003-11-27 21:51:43.120,36.636,-35.478,549.631,2.067,0.246,23.547,67.619,67.619,88.382,1,1,1184.0
2003-11-27 21:51:43.360,36.638,-35.463,549.623,2.066,0.246,23.548,67.619,67.619,88.373,1,1,1248.0
2003-11-27 21:51:43.600,36.641,-35.448,549.616,2.065,0.246,23.548,67.62,67.62,88.364,1,1,1184.0
2003-11-27 21:51:43.820,36.643,-35.435,549.609,2.065,0.246,23.549,67.621,67.621,88.356,1,1,1184.0
2003-11-27 21:51:44.040,36.645,-35.421,549.602,2.064,0.246,23.55,67.621,67.621,88.347,1,1,1184.0
2003-11-27 21:51:44.260,36.647,-35.407,549.595,2.063,0.246,23.55,67.622,67.622,88.339,1,1,1120.0
2003-11-27 21:51:44.920,36.653,-35.367,549.575,2.061,0.246,23.552,67.624,67.624,88.314,1,1,976.0
2003-12-02 09:16:22.120,-130.387,41.864,487.461,2.2,0.402,0.526,64.909,64.909,87.019,0,4,1824.0
2003-12-02 09:16:22.660,-130.38,41.897,487.442,2.202,0.403,0.526,64.91,64.91,87.069,0,4,1888.0
2003-12-03 21:09:17.740,35.388,-32.22,541.302,1.902,0.242,22.837,68.18,68.18,91.343,1,1,1056.0
2003-12-03 21:09:17.940,35.39,-32.208,541.292,1.901,0.242,22.838,68.18,68.18,91.342,1,1,944.0
2003-12-03 21:09:51.040,35.663,-30.161,539.601,1.804,0.242,22.919,68.147,68.147,90.97,1,1,624.0
2003-12-16 19:16:58.760,36.496,-31.258,512.23,1.848,0.246,21.05,68.725,68.725,87.03,1,0,456.0
2003-12-16 19:17:12.940,36.613,-30.374,511.185,1.809,0.246,21.085,68.718,68.718,87.093,1,0,392.0
2003-12-16 19:17:13.120,36.615,-30.363,511.172,1.809,0.246,21.086,68.718,68.718,87.084,1,0,456.0
2003-12-18 18:30:24.860,43.946,-31.592,507.871,1.859,0.265,20.756,67.475,67.475,88.092,1,0,1184.0
2003-12-18 18:30:24.920,43.946,-31.588,507.866,1.858,0.265,20.757,67.475,67.475,88.089,1,0,1376.0
2003-12-18 18:30:25.080,43.948,-31.578,507.854,1.858,0.265,20.757,67.476,67.476,88.079,1,0,1568.0
2003-12-18 18:30:25.300,43.95,-31.564,507.838,1.857,0.265,20.758,67.476,67.476,88.066,1,0,1888.0
2003-12-18 18:30:25.520,43.952,-31.551,507.821,1.857,0.265,20.758,67.476,67.476,88.053,1,0,2496.0
2003-12-18 18:30:25.720,43.953,-31.538,507.806,1.856,0.265,20.759,67.476,67.476,88.041,1,0,3648.0
2003-12-18 18:30:25.940,43.955,-31.525,507.79,1.856,0.265,20.759,67.476,67.476,88.028,1,0,3520.0
2003-12-18 18:30:26.140,43.957,-31.512,507.775,1.855,0.265,20.76,67.477,67.477,88.016,1,0,3392.0
2003-12-18 18:30:26.340,43.958,-31.5,507.76,1.854,0.265,20.76,67.477,67.477,88.004,1,0,3264.0
2003-12-18 18:30:26.520,43.96,-31.488,507.746,1.854,0.265,20.761,67.477,67.477,87.993,1,0,2240.0
2003-12-18 18:30:26.720,43.962,-31.476,507.731,1.853,0.265,20.761,67.477,67.477,87.981,1,0,1888.0
2003-12-18 18:30:26.920,43.963,-31.463,507.716,1.853,0.265,20.762,67.477,67.477,87.969,1,0,1376.0
2003-12-18 18:30:27.100,43.965,-31.452,507.703,1.852,0.265,20.762,67.477,67.477,87.958,1,0,1312.0
2003-12-18 18:30:27.300,43.967,-31.44,507.688,1.852,0.265,20.762,67.478,67.478,87.946,1,0,1056.0
2003-12-18 18:30:30.720,43.995,-31.226,507.432,1.842,0.265,20.771,67.481,67.481,87.741,1,0,560.0
2004-01-01 06:12:55.980,29.189,-25.787,542.623,1.645,0.233,7.809,68.26,68.26,86.922,1,0,1440.0
2004-01-01 06:12:56.300,29.191,-25.806,542.629,1.645,0.233,7.809,68.263,68.263,86.927,1,0,1504.0
2004-01-01 06:13:11.260,29.297,-26.732,542.901,1.679,0.233,7.8,68.418,68.418,86.757,1,0,4224.0
2004-01-01 06:13:11.300,29.298,-26.734,542.901,1.679,0.233,7.8,68.419,68.419,86.759,1,0,3648.0
2004-01-01 17:47:10.940,26.124,-27.739,468.235,1.708,0.235,18.943,70.548,70.548,85.631,1,0,688.0
2004-01-05 17:47:52.700,17.734,-26.679,460.693,1.675,0.231,18.389,70.218,70.218,85.716,1,0,4224.0
2004-01-05 17:47:52.900,17.736,-26.666,460.683,1.675,0.231,18.389,70.215,70.215,85.734,1,0,4224.0
2004-01-05 17:47:53.540,17.74,-26.625,460.651,1.674,0.231,18.391,70.206,70.206,85.701,1,0,4224.0
2004-01-06 17:23:53.480,21.348,-28.36,460.764,1.737,0.231,18.211,70.795,70.795,85.191,1,0,6016.0
2004-01-06 17:23:53.500,21.349,-28.359,460.763,1.737,0.231,18.211,70.795,70.795,85.19,1,0,6016.0
2004-01-27 10:17:57.080,-77.599,-57.933,482.963,2.119,0.306,5.581,64.657,64.657,94.678,0,0,2880.0
2004-01-27 10:17:57.340,-77.591,-57.949,482.959,2.12,0.306,5.581,64.657,64.657,94.855,0,0,3520.0
2004-01-27 10:17:57.640,-77.582,-57.967,482.954,2.121,0.306,5.582,64.657,64.657,95.059,0,0,2880.0
2004-01-27 10:17:57.880,-77.575,-57.982,482.951,2.122,0.306,5.582,64.657,64.657,95.222,0,0,2880.0
2004-01-27 10:17:58.140,-77.568,-57.998,482.946,2.123,0.306,5.583,64.657,64.657,95.398,0,0,2496.0
2004-01-29 14:37:54.740,14.923,-27.2,469.98,1.698,0.228,15.038,69.935,69.935,87.411,1,0,2624.0
2004-01-30 02:40:49.620,21.897,-27.706,484.798,1.717,0.23,3.282,70.054,70.054,87.66,1,0,4224.0
2004-01-31 02:18:42.720,26.638,-34.094,480.339,1.978,0.232,3.041,70.924,70.924,88.015,1,0,2240.0
2004-02-13 00:17:04.920,29.701,-33.24,458.492,1.94,0.238,1.222,71.164,71.164,65.672,1,1,344.0
2004-02-13 00:17:05.340,29.705,-33.266,458.497,1.941,0.238,1.221,71.163,71.163,65.664,1,1,376.0
2004-02-13 00:17:05.540,29.707,-33.279,458.499,1.942,0.238,1.221,71.163,71.163,65.66,1,1,312.0
2004-02-24 22:37:06.420,29.388,-32.196,458.176,1.889,0.237,23.655,71.173,71.173,97.658,1,1,376.0
2004-02-27 23:00:53.840,18.661,-39.159,467.621,2.208,0.226,23.164,71.715,71.715,92.16,1,1,408.0
2004-02-27 23:00:54.120,18.665,-39.177,467.637,2.209,0.226,23.164,71.714,71.714,92.158,1,1,328.0
2004-02-28 22:35:05.120,21.641,-32.958,463.59,1.925,0.228,23.126,71.528,71.528,90.952,1,1,2880.0
2004-02-28 22:35:05.340,21.643,-32.972,463.602,1.925,0.228,23.126,71.529,71.529,90.955,1,1,3136.0
